acceptance_rate,augmentation,dataset,detector,detector_hardness,edit_distance,generated,heldout_typology,label_fraction,ledger_violation_rate,mean_flow_residual,median_flow_residual,profile_drift,rho,seed,temporal_violation_rate,run_name,categorical_fractionality_rate,negative_feature_rate,eval_subset,heldout_train_positives
0.0,adv_no_projection_v2,transxion,lightgbm,3.255972981410793,0.269203530960032,30,,0.01,1.0,0.604086232431228,0.605065799506865,0.747319235172838,1.0,1,0.02,cikm_v2_label_scarcity,,,,
0.033333333333333,adv_no_projection_v2,transxion,lightgbm,3.922707959095952,0.059642003958434,30,,0.01,0.966666666666666,0.468211328944939,0.51676123898269,0.7506532476764031,1.0,2,0.02,cikm_v2_label_scarcity,,,,
0.04054054054054,adv_no_projection_v2,transxion,lightgbm,1.906784817973344,0.048046697183041,148,,0.05,0.9594594594594592,0.490431100632777,0.494310608288507,0.7098236892459211,1.0,0,0.02,cikm_v2_label_scarcity,,,,
0.013513513513513,adv_no_projection_v2,transxion,lightgbm,2.184424096038898,0.051125351413195,148,,0.05,0.986486486486486,0.557331260781339,0.596727268843759,0.7152205276316641,1.0,1,0.02,cikm_v2_label_scarcity,,,,
0.04054054054054,adv_no_projection_v2,transxion,lightgbm,2.23428773486506,0.038739319768245,148,,0.05,0.9594594594594592,0.481590907730773,0.517844286002557,0.621654438155111,1.0,2,0.02,cikm_v2_label_scarcity,,,,
0.027027027027027,adv_no_projection_v2,transxion,lightgbm,1.859011235333586,0.062262084561762,296,,0.1,0.972972972972973,0.510136100558329,0.538007626634887,0.7014563385022581,1.0,0,0.02,cikm_v2_label_scarcity,,,,
0.030405405405405,adv_no_projection_v2,transxion,lightgbm,1.294628766784733,0.048882599403576,296,,0.1,0.969594594594594,0.521889395074524,0.569216059985005,0.789799023967758,1.0,1,0.02,cikm_v2_label_scarcity,,,,
0.027027027027027,adv_no_projection_v2,transxion,lightgbm,1.389474207057827,0.054963023316783,296,,0.1,0.972972972972973,0.523315138564714,0.575627445616905,0.7110085267589481,1.0,2,0.02,cikm_v2_label_scarcity,,,,
0.029729729729729,adv_no_projection_v2,transxion,lightgbm,0.7440574483122451,0.044565129236304,740,,0.25,0.97027027027027,0.5024598710543701,0.537898552539349,0.711098772683725,1.0,0,0.02,cikm_v2_label_scarcity,,,,
0.031081081081081,adv_no_projection_v2,transxion,lightgbm,0.8551477577927861,0.049031219310655,740,,0.25,0.968918918918918,0.502290499290935,0.5412062534576291,0.6425593498395731,1.0,1,0.02,cikm_v2_label_scarcity,,,,
0.035135135135135,adv_no_projection_v2,transxion,lightgbm,1.061449518185179,0.05164131176223,740,,0.25,0.964864864864864,0.499672625643952,0.5148829861724921,0.7204073369298141,1.0,2,0.02,cikm_v2_label_scarcity,,,,
0.020608108108108,adv_no_projection_v2,transxion,lightgbm,1.3133866181013811,0.049119192670436,2960,,1.0,0.9793918918918912,0.501034372771445,0.520295925990451,0.7135655277931131,1.0,0,0.02,cikm_v2_label_scarcity,,,,
0.027027027027027,adv_no_projection_v2,transxion,lightgbm,1.405057357612584,0.048802897232075,2960,,1.0,0.972972972972973,0.489439301391293,0.5096488227066941,0.7365970447494431,1.0,1,0.02,cikm_v2_label_scarcity,,,,
0.9333333333333332,hard_projected_v2,transxion,lightgbm,12.917118764320636,0.309169803973687,30,,0.01,0.0,0.0,0.0,0.576667599861033,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.027364864864864,adv_no_projection_v2,transxion,lightgbm,1.467300690851169,0.047338112660119,2960,,1.0,0.9726351351351352,0.485817807407442,0.502947951799688,0.7448866320184061,1.0,2,0.02,cikm_v2_label_scarcity,,,,
0.9333333333333332,hard_projected_v2,transxion,lightgbm,11.983778741227132,0.4144148601584,30,,0.01,0.0,0.0,0.0,0.6388315254251961,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.9333333333333332,hard_projected_v2,transxion,lightgbm,13.812685119136503,0.315464111843754,30,,0.01,0.0,0.0,0.0,0.306581024111941,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.945945945945945,hard_projected_v2,transxion,lightgbm,12.639621853294596,0.30895352762751,148,,0.05,0.0,0.0,0.0,0.418074775580737,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.945945945945945,hard_projected_v2,transxion,lightgbm,11.242172034987377,0.277048876107187,148,,0.05,0.0,0.0,0.0,0.514919145682735,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.945945945945945,hard_projected_v2,transxion,lightgbm,12.303886561325823,0.278201425877847,148,,0.05,0.0,0.0,0.0,0.5029257611439341,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.949324324324324,hard_projected_v2,transxion,lightgbm,10.290695808800914,0.329687866203336,296,,0.1,0.0,0.0,0.0,0.504210186202126,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.949324324324324,hard_projected_v2,transxion,lightgbm,9.906830654099878,0.242177871967463,296,,0.1,0.0,0.0,0.0,0.464259698900831,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.949324324324324,hard_projected_v2,transxion,lightgbm,9.968950127846371,0.360855925055865,296,,0.1,0.0,0.0,0.0,0.464649056424639,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.95,hard_projected_v2,transxion,lightgbm,8.165310006278073,0.250891161686382,740,,0.25,0.0,0.0,0.0,0.461586638141638,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.95,hard_projected_v2,transxion,lightgbm,7.677695459671765,0.225439797128918,740,,0.25,0.0,0.0,0.0,0.479089828728087,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.95,hard_projected_v2,transxion,lightgbm,8.266409029375069,0.237946096445653,740,,0.25,0.0,0.0,0.0,0.44771570859076,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.95,hard_projected_v2,transxion,lightgbm,6.586304407702851,0.22790788184165,2960,,1.0,0.0,0.0,0.0,0.495378818269849,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.95,hard_projected_v2,transxion,lightgbm,6.540638238701563,0.230672904714764,2960,,1.0,0.0,0.0,0.0,0.502932638867678,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.9333333333333332,boundary_projected_v2,transxion,lightgbm,12.930587868011624,0.283687014465214,30,,0.01,0.0,0.0,0.0,0.5538030924413381,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.95,hard_projected_v2,transxion,lightgbm,6.50976403264181,0.236724434283537,2960,,1.0,0.0,0.0,0.0,0.504695431297162,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.9333333333333332,boundary_projected_v2,transxion,lightgbm,11.998953541991238,0.414123501392198,30,,0.01,0.0,0.0,0.0,0.628917097013678,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.9333333333333332,boundary_projected_v2,transxion,lightgbm,13.812685119136503,0.315300914983415,30,,0.01,0.0,0.0,0.0,0.301989702789968,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.945945945945945,boundary_projected_v2,transxion,lightgbm,12.645409789702988,0.310408878950281,148,,0.05,0.0,0.0,0.0,0.412558758955868,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.945945945945945,boundary_projected_v2,transxion,lightgbm,11.252213485833204,0.277613123142576,148,,0.05,0.0,0.0,0.0,0.5174369763187741,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.945945945945945,boundary_projected_v2,transxion,lightgbm,12.290313065611524,0.280408110665483,148,,0.05,0.0,0.0,0.0,0.503725300167421,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.949324324324324,boundary_projected_v2,transxion,lightgbm,10.285385329855089,0.331061334408809,296,,0.1,0.0,0.0,0.0,0.505747045474646,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.949324324324324,boundary_projected_v2,transxion,lightgbm,9.91236711249148,0.248222047192846,296,,0.1,0.0,0.0,0.0,0.468675776666203,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.949324324324324,boundary_projected_v2,transxion,lightgbm,9.948783596476648,0.358773843548487,296,,0.1,0.0,0.0,0.0,0.466938358521019,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.95,boundary_projected_v2,transxion,lightgbm,8.153959150552959,0.251247378199976,740,,0.25,0.0,0.0,0.0,0.456477690958482,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.95,boundary_projected_v2,transxion,lightgbm,7.679030333835412,0.226235582831816,740,,0.25,0.0,0.0,0.0,0.475330544887437,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.95,boundary_projected_v2,transxion,lightgbm,8.277767955953694,0.236846488943107,740,,0.25,0.0,0.0,0.0,0.447893200688146,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.95,boundary_projected_v2,transxion,lightgbm,6.585759116375308,0.227925180165513,2960,,1.0,0.0,0.0,0.0,0.494479103578826,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.95,boundary_projected_v2,transxion,lightgbm,6.54270634798336,0.230684603560347,2960,,1.0,0.0,0.0,0.0,0.501457726448995,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.95,boundary_projected_v2,transxion,lightgbm,6.507697315518054,0.236095125142002,2960,,1.0,0.0,0.0,0.0,0.50182600272229,1.0,2,0.0,cikm_v2_label_scarcity,,,,
,none,transxion,xgboost,,,0,,0.01,,,,,1.0,0,,cikm_v2_label_scarcity,,,,
,none,transxion,xgboost,,,0,,0.01,,,,,1.0,1,,cikm_v2_label_scarcity,,,,
,none,transxion,xgboost,,,0,,0.01,,,,,1.0,2,,cikm_v2_label_scarcity,,,,
,none,transxion,xgboost,,,0,,0.05,,,,,1.0,0,,cikm_v2_label_scarcity,,,,
,none,transxion,xgboost,,,0,,0.05,,,,,1.0,1,,cikm_v2_label_scarcity,,,,
,none,transxion,xgboost,,,0,,0.05,,,,,1.0,2,,cikm_v2_label_scarcity,,,,
,none,transxion,xgboost,,,0,,0.1,,,,,1.0,0,,cikm_v2_label_scarcity,,,,
,none,transxion,xgboost,,,0,,0.1,,,,,1.0,1,,cikm_v2_label_scarcity,,,,
,none,transxion,xgboost,,,0,,0.1,,,,,1.0,2,,cikm_v2_label_scarcity,,,,
,none,transxion,xgboost,,,0,,0.25,,,,,1.0,0,,cikm_v2_label_scarcity,,,,
,none,transxion,xgboost,,,0,,0.25,,,,,1.0,1,,cikm_v2_label_scarcity,,,,
,none,transxion,xgboost,,,0,,0.25,,,,,1.0,2,,cikm_v2_label_scarcity,,,,
,none,transxion,xgboost,,,0,,1.0,,,,,1.0,0,,cikm_v2_label_scarcity,,,,
,none,transxion,xgboost,,,0,,1.0,,,,,1.0,1,,cikm_v2_label_scarcity,,,,
,none,transxion,xgboost,,,0,,1.0,,,,,1.0,2,,cikm_v2_label_scarcity,,,,
0.9333333333333332,random_feasible_v2,transxion,xgboost,0.003192489884722,0.006799396990388,30,,0.01,0.0,0.0,0.0,0.527283546771628,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.9333333333333332,random_feasible_v2,transxion,xgboost,0.012735059282885,0.018477946302004,30,,0.01,0.0,0.0,0.0,0.379640255311698,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.9333333333333332,random_feasible_v2,transxion,xgboost,0.006535973939514,0.023523834971596,30,,0.01,0.0,0.0,0.0,0.42252855141899,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.945945945945945,random_feasible_v2,transxion,xgboost,0.020115250651366,0.010160971590054,148,,0.05,0.0,0.0,0.0,0.412540480301186,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.945945945945945,random_feasible_v2,transxion,xgboost,0.019438232725857,0.006450806263844,148,,0.05,0.0,0.0,0.0,0.422316297242834,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.945945945945945,random_feasible_v2,transxion,xgboost,0.014241141212886,0.006902319044893,148,,0.05,0.0,0.0,0.0,0.604665672053576,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.949324324324324,random_feasible_v2,transxion,xgboost,0.018925429871849,0.010453154579805,296,,0.1,0.0,0.0,0.0,0.588954146153252,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.949324324324324,random_feasible_v2,transxion,xgboost,0.023961274941711,0.008686528300848,296,,0.1,0.0,0.0,0.0,0.571297422121957,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.949324324324324,random_feasible_v2,transxion,xgboost,0.023395399623584,0.008258042054397,296,,0.1,0.0,0.0,0.0,0.491576876055892,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.95,random_feasible_v2,transxion,xgboost,0.030428429936228,0.010880316524135,740,,0.25,0.0,0.0,0.0,0.536791623970137,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.95,random_feasible_v2,transxion,xgboost,0.033657638023441,0.008675011503782,740,,0.25,0.0,0.0,0.0,0.5228071012922071,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.95,random_feasible_v2,transxion,xgboost,0.035265870585361,0.009889510512552,740,,0.25,0.0,0.0,0.0,0.5097221137539371,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.95,random_feasible_v2,transxion,xgboost,0.05359484419503,0.008345959079536,2960,,1.0,0.0,0.0,0.0,0.5316713446222701,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.95,random_feasible_v2,transxion,xgboost,0.055926660812894,0.008406765528372,2960,,1.0,0.0,0.0,0.0,0.500975989235196,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.95,random_feasible_v2,transxion,xgboost,0.051666542206135,0.010245582531555,2960,,1.0,0.0,0.0,0.0,0.53217044553206,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.033333333333333,adv_no_projection_v2,transxion,xgboost,1.15475897093364,0.032535483697155,30,,0.01,0.966666666666666,0.406949158370043,0.337705661807658,0.422044543868093,1.0,0,0.02,cikm_v2_label_scarcity,,,,
0.0,adv_no_projection_v2,transxion,xgboost,1.348135459060707,0.203191473317198,30,,0.01,1.0,0.5543333394009541,0.640031614700449,0.730683767922579,1.0,1,0.02,cikm_v2_label_scarcity,,,,
0.0,adv_no_projection_v2,transxion,xgboost,1.676599126046019,0.084770527347105,30,,0.01,1.0,0.556114741012621,0.6048406670127221,0.666721302006215,1.0,2,0.02,cikm_v2_label_scarcity,,,,
0.04054054054054,adv_no_projection_v2,transxion,xgboost,1.056939465017315,0.055495425620852,148,,0.05,0.9594594594594592,0.473968027743582,0.493388313520804,0.594582094636518,1.0,0,0.02,cikm_v2_label_scarcity,,,,
0.04054054054054,adv_no_projection_v2,transxion,xgboost,0.67262643208573,0.055539838842082,148,,0.05,0.9594594594594592,0.519206316595436,0.56454660802498,0.622212933085551,1.0,1,0.02,cikm_v2_label_scarcity,,,,
0.02027027027027,adv_no_projection_v2,transxion,xgboost,1.008189856236826,0.041495717715921,148,,0.05,0.979729729729729,0.493768875722878,0.506662192267008,0.776194772118263,1.0,2,0.02,cikm_v2_label_scarcity,,,,
0.06081081081081,adv_no_projection_v2,transxion,xgboost,0.9958700377339312,0.052342098884446,296,,0.1,0.939189189189189,0.471320196302565,0.490819800155892,0.6785859252930461,1.0,0,0.02,cikm_v2_label_scarcity,,,,
0.030405405405405,adv_no_projection_v2,transxion,xgboost,0.752490654594256,0.045801662723792,296,,0.1,0.969594594594594,0.479150377463551,0.467375136666314,0.667989620386855,1.0,1,0.02,cikm_v2_label_scarcity,,,,
0.013513513513513,adv_no_projection_v2,transxion,xgboost,1.075644927120935,0.053227113492894,296,,0.1,0.986486486486486,0.490947219363427,0.511838480426256,0.6122472262031451,1.0,2,0.02,cikm_v2_label_scarcity,,,,
0.036486486486486,adv_no_projection_v2,transxion,xgboost,1.072573777573043,0.048549564028838,740,,0.25,0.9635135135135132,0.476989828452722,0.490957509477615,0.6527701744042841,1.0,1,0.02,cikm_v2_label_scarcity,,,,
0.033783783783783,adv_no_projection_v2,transxion,xgboost,1.045104406751206,0.045375793479175,740,,0.25,0.966216216216216,0.479168663040957,0.489285419516311,0.707690283292538,1.0,0,0.02,cikm_v2_label_scarcity,,,,
0.033783783783783,adv_no_projection_v2,transxion,xgboost,1.00457942589236,0.045847166113216,740,,0.25,0.966216216216216,0.476671109031032,0.492390296913513,0.7382689443087771,1.0,2,0.02,cikm_v2_label_scarcity,,,,
0.031081081081081,adv_no_projection_v2,transxion,xgboost,1.72759950907463,0.042355728205642,2960,,1.0,0.968918918918918,0.463543127758993,0.469931269225015,0.7521045894884301,1.0,0,0.02,cikm_v2_label_scarcity,,,,
0.038851351351351,adv_no_projection_v2,transxion,xgboost,1.747320120294797,0.048098193774084,2960,,1.0,0.961148648648648,0.457396306002051,0.463892619653744,0.743149929631664,1.0,1,0.02,cikm_v2_label_scarcity,,,,
0.036148648648648,adv_no_projection_v2,transxion,xgboost,1.787035412662909,0.04328982566947,2960,,1.0,0.963851351351351,0.455199096442155,0.454698336079883,0.759296220635097,1.0,2,0.02,cikm_v2_label_scarcity,,,,
0.9333333333333332,hard_projected_v2,transxion,xgboost,7.126869287917338,0.252178643188541,30,,0.01,0.0,0.0,0.0,0.328845288758957,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.9333333333333332,hard_projected_v2,transxion,xgboost,7.184497133660156,0.34215779338085,30,,0.01,0.0,0.0,0.0,0.419885791579207,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.9333333333333332,hard_projected_v2,transxion,xgboost,8.103273741569994,0.307761507087625,30,,0.01,0.0,0.0,0.0,0.273853825602274,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.945945945945945,hard_projected_v2,transxion,xgboost,7.337716948530842,0.261145386070358,148,,0.05,0.0,0.0,0.0,0.417625146333557,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.945945945945945,hard_projected_v2,transxion,xgboost,6.637996839114948,0.296503975325259,148,,0.05,0.0,0.0,0.0,0.555437807209889,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.945945945945945,hard_projected_v2,transxion,xgboost,7.235350126679559,0.225068393644295,148,,0.05,0.0,0.0,0.0,0.5370112679580781,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.949324324324324,hard_projected_v2,transxion,xgboost,6.325190157083427,0.264355884790845,296,,0.1,0.0,0.0,0.0,0.582220513081257,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.949324324324324,hard_projected_v2,transxion,xgboost,6.044738210346466,0.191369387726676,296,,0.1,0.0,0.0,0.0,0.471690378969992,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.949324324324324,hard_projected_v2,transxion,xgboost,6.82923532151536,0.262457269950635,296,,0.1,0.0,0.0,0.0,0.495412175264498,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.95,hard_projected_v2,transxion,xgboost,5.686942772948735,0.234659046910379,740,,0.25,0.0,0.0,0.0,0.487612328196081,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.95,hard_projected_v2,transxion,xgboost,5.588842584706385,0.230779326648448,740,,0.25,0.0,0.0,0.0,0.518562411889222,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.95,hard_projected_v2,transxion,xgboost,5.620538020313676,0.218987651396845,740,,0.25,0.0,0.0,0.0,0.522394880935336,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.95,hard_projected_v2,transxion,xgboost,5.014892273611823,0.232581275167896,2960,,1.0,0.0,0.0,0.0,0.529416370945202,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.95,hard_projected_v2,transxion,xgboost,4.84838510253212,0.228970293208274,2960,,1.0,0.0,0.0,0.0,0.5318714757209271,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.95,hard_projected_v2,transxion,xgboost,4.920568080050789,0.218825787931481,2960,,1.0,0.0,0.0,0.0,0.520000216108739,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.9333333333333332,boundary_projected_v2,transxion,xgboost,7.119002979700784,0.253115628811597,30,,0.01,0.0,0.0,0.0,0.322204751991095,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.9333333333333332,boundary_projected_v2,transxion,xgboost,7.215726665815861,0.331069596285281,30,,0.01,0.0,0.0,0.0,0.405259654516779,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.9333333333333332,boundary_projected_v2,transxion,xgboost,8.10108963737767,0.302971242098518,30,,0.01,0.0,0.0,0.0,0.279699838452526,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.945945945945945,boundary_projected_v2,transxion,xgboost,7.335492991734001,0.260799378003933,148,,0.05,0.0,0.0,0.0,0.417884023368879,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.945945945945945,boundary_projected_v2,transxion,xgboost,6.640697521397701,0.290806628701515,148,,0.05,0.0,0.0,0.0,0.549628713567738,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.945945945945945,boundary_projected_v2,transxion,xgboost,7.224612929135047,0.226143743553118,148,,0.05,0.0,0.0,0.0,0.5369593077447801,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.949324324324324,boundary_projected_v2,transxion,xgboost,6.3152189304176485,0.264463059453969,296,,0.1,0.0,0.0,0.0,0.579718673676336,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.949324324324324,boundary_projected_v2,transxion,xgboost,6.060619186223622,0.193819870662025,296,,0.1,0.0,0.0,0.0,0.471381078016123,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.949324324324324,boundary_projected_v2,transxion,xgboost,6.830417542521117,0.26227506827306,296,,0.1,0.0,0.0,0.0,0.49439792419627,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.95,boundary_projected_v2,transxion,xgboost,5.685907666463923,0.234547464119724,740,,0.25,0.0,0.0,0.0,0.490028219030958,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.95,boundary_projected_v2,transxion,xgboost,5.589576503216373,0.230283861731257,740,,0.25,0.0,0.0,0.0,0.519892822686392,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.95,boundary_projected_v2,transxion,xgboost,5.622977335055888,0.218830913111375,740,,0.25,0.0,0.0,0.0,0.5258003313630061,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.95,boundary_projected_v2,transxion,xgboost,5.015266584084817,0.231077949315049,2960,,1.0,0.0,0.0,0.0,0.5280897579571311,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.95,boundary_projected_v2,transxion,xgboost,4.847842529565468,0.228430962233723,2960,,1.0,0.0,0.0,0.0,0.529706501128844,1.0,1,0.0,cikm_v2_label_scarcity,,,,
,none,amlnet,lightgbm,,,0,,0.01,,,,,1.0,0,,cikm_v2_label_scarcity,,,,
,none,amlnet,lightgbm,,,0,,0.01,,,,,1.0,1,,cikm_v2_label_scarcity,,,,
0.95,boundary_projected_v2,transxion,xgboost,4.920830903125439,0.218404648962608,2960,,1.0,0.0,0.0,0.0,0.517806165657685,1.0,2,0.0,cikm_v2_label_scarcity,,,,
,none,amlnet,lightgbm,,,0,,0.01,,,,,1.0,2,,cikm_v2_label_scarcity,,,,
,none,amlnet,lightgbm,,,0,,0.05,,,,,1.0,0,,cikm_v2_label_scarcity,,,,
,none,amlnet,lightgbm,,,0,,0.05,,,,,1.0,1,,cikm_v2_label_scarcity,,,,
,none,amlnet,lightgbm,,,0,,0.05,,,,,1.0,2,,cikm_v2_label_scarcity,,,,
,none,amlnet,lightgbm,,,0,,0.1,,,,,1.0,0,,cikm_v2_label_scarcity,,,,
,none,amlnet,lightgbm,,,0,,0.1,,,,,1.0,1,,cikm_v2_label_scarcity,,,,
,none,amlnet,lightgbm,,,0,,0.1,,,,,1.0,2,,cikm_v2_label_scarcity,,,,
,none,amlnet,lightgbm,,,0,,0.25,,,,,1.0,0,,cikm_v2_label_scarcity,,,,
,none,amlnet,lightgbm,,,0,,0.25,,,,,1.0,1,,cikm_v2_label_scarcity,,,,
,none,amlnet,lightgbm,,,0,,0.25,,,,,1.0,2,,cikm_v2_label_scarcity,,,,
,none,amlnet,lightgbm,,,0,,1.0,,,,,1.0,0,,cikm_v2_label_scarcity,,,,
,none,amlnet,lightgbm,,,0,,1.0,,,,,1.0,1,,cikm_v2_label_scarcity,,,,
,none,amlnet,lightgbm,,,0,,1.0,,,,,1.0,2,,cikm_v2_label_scarcity,,,,
0.8888888888888881,random_feasible_v2,amlnet,lightgbm,2.5767734498010905e-06,0.037045369864942,9,,0.01,0.0,0.0,0.0,3.128708956744109,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.8888888888888881,random_feasible_v2,amlnet,lightgbm,0.000118783942287,0.068354974375242,9,,0.01,0.0,0.0,0.0,2.539566420736101,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.8888888888888881,random_feasible_v2,amlnet,lightgbm,1.535212890438959,0.076061043251562,9,,0.01,0.0,0.0,0.0,1.8111964930053104,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.936170212765957,random_feasible_v2,amlnet,lightgbm,0.312605661966759,0.020339524941166,47,,0.05,0.0,0.0,0.0,2.346713785092871,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.936170212765957,random_feasible_v2,amlnet,lightgbm,0.002716902824451,0.02600301000983,47,,0.05,0.0,0.0,0.0,2.090480283704758,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.936170212765957,random_feasible_v2,amlnet,lightgbm,0.092803675339532,0.026120226815531,47,,0.05,0.0,0.0,0.0,2.113774950642669,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.9468085106382972,random_feasible_v2,amlnet,lightgbm,0.098443132968049,0.028936755019064,94,,0.1,0.0,0.0,0.0,2.039270401858821,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.9468085106382972,random_feasible_v2,amlnet,lightgbm,0.005485315367899,0.020138378342454,94,,0.1,0.0,0.0,0.0,1.923836355485712,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.9468085106382972,random_feasible_v2,amlnet,lightgbm,0.112038892200134,0.025548935225579,94,,0.1,0.0,0.0,0.0,2.026980070897872,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.949152542372881,random_feasible_v2,amlnet,lightgbm,0.003230684488277,0.027045084267033,236,,0.25,0.0,0.0,0.0,2.388712560608162,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.949152542372881,random_feasible_v2,amlnet,lightgbm,0.028105023785022,0.023800255337858,236,,0.25,0.0,0.0,0.0,1.968668648401762,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.949152542372881,random_feasible_v2,amlnet,lightgbm,0.012080985113944,0.022106873433307,236,,0.25,0.0,0.0,0.0,2.09733841287101,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.949206349206349,random_feasible_v2,amlnet,lightgbm,0.019655965679542,0.018448439726913,945,,1.0,0.0,0.0,0.0,2.069653488020469,1.0,0,0.0,cikm_v2_label_scarcity,,,,
0.949206349206349,random_feasible_v2,amlnet,lightgbm,0.034217910840982,0.01822321558186,945,,1.0,0.0,0.0,0.0,2.077403364807056,1.0,1,0.0,cikm_v2_label_scarcity,,,,
0.949206349206349,random_feasible_v2,amlnet,lightgbm,0.021857584788285,0.018561627518898,945,,1.0,0.0,0.0,0.0,2.069463788989606,1.0,2,0.0,cikm_v2_label_scarcity,,,,
0.0,adv_no_projection_v2,amlnet,lightgbm,10.57118802576874,0.077495046870899,9,,0.01,1.0,0.489636296757013,0.51541694513914,0.415281560491423,1.0,0,0.02,cikm_v2_label_scarcity,,,,
0.0,adv_no_projection_v2,amlnet,lightgbm,6.566688767771826,0.032994333759311,9,,0.01,1.0,0.38735340248517,0.370118529716897,0.50277489987885,1.0,1,0.02,cikm_v2_label_scarcity,,,,
0.0,adv_no_projection_v2,amlnet,lightgbm,13.662818414876178,0.201735108371959,9,,0.01,1.0,0.339389181604997,0.274867030984047,0.8353924374199251,1.0,2,0.02,cikm_v2_label_scarcity,,,,
