run_name,dataset,detector,augmentation,label_fraction,heldout_typology,detector_hardness,detector_hardness,detector_hardness,ledger_violation_rate,ledger_violation_rate,ledger_violation_rate,mean_flow_residual,mean_flow_residual,mean_flow_residual,profile_drift,profile_drift,profile_drift,acceptance_rate,acceptance_rate,acceptance_rate,categorical_fractionality_rate,categorical_fractionality_rate,categorical_fractionality_rate,negative_feature_rate,negative_feature_rate,negative_feature_rate
,,,,,,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
cikm_final_repaired_layering_10seed,amlnet,lightgbm,mixup_v2,1.0,layering,4.2431211504068385,0.5583224094781046,10,0.0,0.0,10,0.0,0.0,10,2.310887887172192,0.08640633701571628,10,0.9454545454545451,0.0,10,0.1782828282828277,0.005011069382537514,10,0.0,0.0,10
cikm_final_repaired_layering_10seed,amlnet,lightgbm,none,1.0,layering,,,0,,,0,,,0,,,0,,,0,,,0,,,0
cikm_final_repaired_layering_10seed,amlnet,lightgbm,plausible_hard_projected_v2,1.0,layering,5.137229999607738,0.4060748601491327,10,0.0,0.0,10,0.0,0.0,10,1.458268501312545,0.061328208700318215,10,0.9454545454545451,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_repaired_layering_10seed,amlnet,lightgbm,plausible_typology_projected_v2,1.0,layering,5.792882964209748,0.40202977513326954,10,0.0,0.0,10,0.0,0.0,10,1.4577832573478158,0.056952969017244684,10,0.9454545454545451,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_repaired_layering_10seed,amlnet,lightgbm,random_feasible_v2,1.0,layering,0.04080044624295611,0.042293465368820296,10,0.0,0.0,10,0.0,0.0,10,2.7482246808077293,0.075609689632622,10,0.9454545454545451,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_repaired_layering_10seed,amlnet,lightgbm,smote_repaired_v2,1.0,layering,0.2328913990232583,0.09448602928043769,10,0.0,0.0,10,0.0,0.0,10,2.8634361946080946,0.0518873226374513,10,0.9454545454545451,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_repaired_layering_10seed,amlnet,lightgbm,smote_v2,1.0,layering,0.22566157558504832,0.06854011032385635,10,0.0,0.0,10,0.0,0.0,10,2.8634361946080946,0.05188732263745131,10,0.9454545454545451,0.0,10,0.0978787878787873,0.00664418206074085,10,0.0,0.0,10
cikm_final_repaired_layering_10seed,amlnet,lightgbm,typology_projected_v2,1.0,layering,8.289025552662565,0.29137308530010625,10,0.0,0.0,10,0.0,0.0,10,1.5126374233912485,0.041893186280574604,10,0.9454545454545451,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_repaired_layering_10seed,amlnet,xgboost,curriculum_projected_v2,1.0,layering,3.034136956731037,0.11000619451998639,10,0.0,0.0,10,0.0,0.0,10,2.016630324965647,0.05705967366650084,10,0.9454545454545451,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_repaired_layering_10seed,amlnet,xgboost,feature_noise_repaired_v2,1.0,layering,0.3626659767535048,0.1348148745793438,10,0.0,0.0,10,0.0,0.0,10,2.6711628907059266,0.09153264251404818,10,0.9454545454545451,0.0,10,0.0,0.0,10,0.0,0.0,10
